Hours Studied,Previous Scores,Sleep Hours,Sample Question Papers Practiced,Performance Index
1,48,9,3,25.0
7,62,9,2,55.0
8,82,8,5,76.0
7,84,4,8,76.0
4,97,5,7,81.0
8,41,8,1,35.0
5,53,7,2,35.0
9,77,7,1,74.0
5,79,6,9,66.0
1,57,7,6,31.0
9,55,8,8,54.0
5,92,8,0,79.0
6,68,7,2,58.0
4,83,4,5,66.0
6,50,5,3,36.0
8,45,9,9,44.0
3,42,8,9,26.0
5,53,7,0,37.0
2,99,9,8,82.0
2,41,7,6,18.0
7,71,8,6,66.0
6,70,6,0,60.0
4,50,5,8,32.0
5,61,8,7,51.0
1,42,9,9,18.0
7,89,7,4,82.0
8,70,6,3,66.0
9,72,8,0,69.0
8,63,5,8,59.0
5,40,6,7,26.0
3,83,9,1,63.0
9,54,7,3,52.0
6,76,4,3,66.0
5,66,5,6,51.0
3,77,6,2,54.0
6,87,8,7,77.0
3,66,8,6,45.0
6,83,6,9,77.0
4,51,8,3,32.0
2,42,6,8,15.0
8,69,5,5,62.0
4,71,8,2,55.0
9,62,5,6,59.0
7,41,7,5,32.0
2,46,7,7,21.0
4,73,7,4,56.0
5,71,7,5,55.0
3,92,8,0,74.0
9,78,6,7,74.0
5,71,8,0,56.0
2,82,9,2,58.0
3,82,8,1,64.0
9,53,5,5,49.0
7,42,6,7,31.0
2,85,4,7,64.0
9,71,4,6,63.0
4,82,6,6,66.0
9,75,4,7,73.0
2,56,6,4,38.0
4,87,5,2,70.0
5,42,5,1,27.0
2,96,8,2,72.0
1,49,4,2,21.0
7,92,6,6,85.0
1,86,5,0,62.0
8,79,8,6,73.0
3,57,4,5,32.0
6,42,4,9,30.0
7,78,4,1,64.0
1,49,5,9,25.0
6,91,5,0,82.0
7,48,4,8,41.0
6,85,5,1,71.0
4,94,4,3,79.0
1,85,7,8,59.0
9,50,5,8,45.0
4,99,6,0,84.0
7,72,5,1,62.0
7,75,4,1,65.0
2,65,6,1,43.0
1,66,8,7,39.0
8,77,6,7,70.0
8,61,6,9,54.0
7,65,5,7,55.0
8,61,9,3,55.0
3,44,6,7,25.0
2,74,6,6,52.0
7,41,4,7,31.0
8,74,5,0,68.0
1,48,4,2,19.0
9,90,5,9,87.0
4,90,8,5,71.0
4,88,9,0,74.0
3,57,6,3,35.0
6,82,5,8,69.0
1,51,6,6,24.0
6,42,6,0,29.0
2,57,7,5,34.0
9,95,4,5,93.0
2,77,9,1,52.0
7,46,5,5,37.0
1,72,8,9,49.0
7,45,9,1,38.0
5,57,7,7,44.0
8,84,4,6,75.0
4,61,8,5,44.0
7,90,8,9,84.0
6,78,6,5,65.0
5,90,4,8,75.0
4,48,7,8,29.0
7,74,5,9,67.0
5,62,5,9,50.0
5,51,7,1,38.0
1,91,6,2,66.0
2,63,6,9,42.0
5,89,8,6,76.0
3,79,4,9,64.0
2,48,8,8,26.0
4,52,5,5,31.0
4,79,7,0,63.0
4,93,4,6,77.0
4,81,7,0,61.0
3,56,4,4,33.0
7,46,9,8,39.0
9,56,5,9,52.0
5,94,5,9,82.0
4,89,9,8,73.0
2,63,4,0,37.0
2,41,6,5,16.0
5,74,4,2,59.0
7,67,5,8,59.0
9,58,7,2,56.0
7,72,8,1,59.0
5,60,7,7,46.0
6,92,5,2,80.0
3,49,7,4,30.0
5,92,6,5,78.0
8,85,6,9,81.0
1,84,4,9,57.0
1,48,7,0,24.0
7,77,7,6,66.0
5,45,5,6,31.0
5,90,4,4,73.0
1,92,4,8,66.0
9,81,7,1,78.0
1,94,8,4,66.0
5,74,7,1,57.0
9,57,7,1,50.0
4,92,7,8,77.0
8,58,6,6,54.0
6,44,9,3,30.0
3,64,4,7,43.0
4,50,9,3,34.0
2,49,6,0,26.0
1,56,8,9,36.0
8,75,5,2,69.0
1,65,8,9,39.0
1,70,4,0,44.0
4,71,5,1,56.0
6,60,9,1,47.0
9,57,8,6,56.0
1,99,4,3,73.0
7,57,8,9,48.0
5,40,5,8,24.0
8,53,5,1,49.0
7,47,8,8,41.0
4,41,6,5,24.0
4,90,8,9,72.0
6,54,9,7,45.0
6,99,8,6,92.0
9,73,8,7,68.0
5,75,6,8,62.0
8,40,7,7,36.0
5,90,5,5,77.0
2,60,9,7,40.0
6,81,4,7,69.0
9,40,5,1,38.0
3,71,5,1,50.0
1,59,7,0,33.0
1,93,5,9,69.0
3,86,5,1,63.0
5,75,6,6,59.0
3,78,6,2,54.0
9,69,6,3,65.0
8,46,6,3,41.0
3,61,6,3,41.0
9,96,9,1,94.0
6,89,4,5,80.0
7,84,7,0,74.0
4,49,8,4,33.0
4,95,9,1,78.0
2,47,6,8,21.0
5,66,7,1,49.0
8,49,8,5,43.0
7,53,5,3,40.0
7,85,9,5,77.0
6,98,5,1,84.0
3,91,7,1,74.0
5,93,4,6,78.0
1,50,4,2,21.0
7,45,7,2,34.0
9,60,4,6,54.0
1,72,4,7,47.0
2,58,5,6,36.0
3,78,4,2,53.0
3,63,4,2,45.0
8,57,7,6,52.0
7,74,4,2,66.0
6,91,9,1,79.0
4,82,6,6,63.0
9,76,6,2,72.0
1,58,7,4,33.0
2,92,6,6,70.0
4,63,5,1,47.0
3,95,9,7,73.0
1,73,9,1,50.0
5,61,7,3,48.0
7,43,4,3,33.0
2,96,6,7,72.0
5,49,5,0,31.0
6,41,7,8,32.0
7,47,7,5,34.0
1,72,4,3,41.0
7,98,8,5,91.0
4,77,6,5,61.0
8,82,5,8,75.0
4,98,7,3,80.0
6,67,6,7,57.0
9,49,5,0,46.0
5,84,9,5,71.0
4,40,9,4,21.0
8,73,5,2,69.0
9,42,9,3,37.0
4,48,7,7,32.0
3,44,6,9,26.0
8,81,5,1,74.0
5,49,7,7,34.0
2,51,6,6,24.0
9,57,6,0,53.0
3,97,7,1,74.0
2,60,6,6,37.0
1,60,8,2,31.0
8,40,5,1,29.0
3,42,5,0,21.0
7,44,6,6,37.0
1,64,7,2,37.0
1,97,4,5,73.0
9,88,9,9,87.0
8,47,6,7,45.0
3,56,4,5,32.0
6,48,6,6,35.0
3,71,4,5,52.0
4,45,6,6,27.0
1,88,7,4,65.0
5,79,9,8,64.0
1,60,4,2,30.0
1,46,8,5,22.0
7,46,7,8,35.0
6,86,9,0,72.0
2,78,6,4,55.0
2,93,4,3,71.0
7,66,9,8,60.0
1,47,5,0,19.0
2,48,7,3,25.0
8,67,4,0,55.0
6,54,7,2,41.0
2,41,4,3,17.0
7,46,5,0,36.0
4,86,8,4,71.0
2,57,5,5,35.0
6,61,6,0,48.0
9,89,7,9,82.0
9,49,8,9,48.0
8,93,7,3,86.0
3,89,9,3,69.0
3,72,4,0,50.0
2,46,6,1,22.0
5,42,6,9,25.0
4,53,7,4,33.0
7,83,6,1,71.0
4,85,7,2,70.0
9,75,4,8,71.0
2,52,4,4,28.0
6,55,7,0,44.0
7,55,5,4,46.0
4,93,5,2,76.0
6,44,4,0,29.0
7,91,8,2,84.0
4,64,5,5,47.0
8,77,7,9,70.0
9,77,4,4,73.0
1,89,6,0,63.0
7,77,6,1,68.0
9,78,5,4,74.0
5,95,8,8,82.0
2,95,9,4,77.0
6,87,5,4,77.0
7,80,8,0,71.0
2,65,5,4,39.0
2,98,6,7,77.0
1,52,8,8,25.0
4,83,6,9,63.0
7,90,7,2,80.0
9,65,7,3,62.0
3,94,4,6,75.0
7,94,6,6,88.0
7,40,6,0,31.0
7,47,4,5,36.0
2,43,7,8,21.0
6,60,7,4,50.0
2,61,8,7,40.0
6,90,8,9,81.0
3,92,9,8,75.0
2,97,7,9,76.0
6,76,9,9,66.0
2,88,5,2,59.0
5,42,6,0,26.0
2,58,8,1,33.0
3,40,5,4,19.0
3,68,8,9,49.0
6,62,4,6,50.0
6,72,6,5,56.0
3,94,9,3,74.0
3,91,9,8,72.0
1,80,8,3,53.0
7,62,7,2,60.0
8,44,9,4,35.0
2,46,4,3,22.0
4,96,4,1,80.0
7,97,7,2,88.0
8,45,4,6,39.0
1,88,6,1,63.0
4,61,8,0,44.0
6,88,4,1,72.0
3,52,6,7,33.0
5,51,7,7,39.0
9,43,8,9,45.0
3,47,7,1,23.0
5,76,8,5,63.0
8,70,4,6,63.0
6,76,4,0,63.0
4,84,8,6,64.0
8,65,6,7,62.0
3,82,6,8,64.0
3,47,6,7,28.0
4,79,5,2,60.0
9,72,9,7,70.0
5,84,9,2,70.0
8,68,9,5,60.0
6,44,6,3,33.0
3,67,4,6,46.0
8,92,5,7,88.0
9,79,6,9,78.0
8,56,4,5,47.0
4,94,5,9,75.0
6,62,4,3,51.0
1,84,8,7,61.0
4,48,4,6,29.0
8,41,5,9,36.0
1,71,6,7,44.0
3,90,9,9,75.0
1,91,5,6,63.0
9,88,6,2,85.0
2,70,6,2,46.0
9,46,7,8,44.0
4,69,8,6,55.0
2,97,7,0,76.0
4,42,9,2,25.0
6,90,5,0,74.0
7,90,7,5,79.0
3,95,9,1,75.0
3,48,6,6,28.0
8,49,5,7,44.0
5,85,7,5,72.0
4,89,4,4,72.0
7,97,9,9,94.0
7,86,9,3,79.0
9,65,8,8,64.0
9,40,4,7,35.0
5,69,5,4,54.0
8,96,7,0,90.0
1,77,6,7,52.0
9,54,7,7,50.0
8,64,5,6,58.0
6,45,5,6,33.0
3,57,5,7,38.0
3,40,5,0,17.0
8,95,9,2,90.0
5,42,7,3,32.0
7,56,4,5,46.0
5,87,6,9,76.0
8,47,6,9,45.0
4,99,8,8,81.0
2,88,9,3,66.0
3,79,5,5,59.0
8,56,5,8,54.0
7,64,5,8,59.0
2,80,9,5,55.0
6,51,4,4,36.0
9,68,5,2,66.0
4,64,8,4,47.0
9,90,8,2,89.0
2,75,4,4,50.0
2,92,9,9,69.0
9,93,5,9,94.0
7,64,7,0,54.0
7,68,7,5,60.0
1,50,6,6,22.0
6,99,4,1,84.0
7,43,7,2,34.0
6,53,6,9,40.0
6,85,8,8,78.0
2,77,6,7,56.0
6,56,5,3,45.0
4,41,5,7,23.0
9,47,8,7,45.0
1,75,4,5,50.0
8,49,9,0,37.0
5,46,5,1,29.0
1,75,5,3,44.0
4,55,6,3,38.0
1,53,6,1,24.0
6,55,6,8,43.0
2,64,7,1,39.0
5,80,8,5,70.0
7,43,4,4,37.0
2,68,6,3,47.0
6,95,4,5,85.0
6,45,6,3,32.0
5,40,5,8,24.0
5,78,4,9,60.0
3,40,7,6,20.0
2,90,6,2,66.0
7,79,9,9,74.0
1,96,8,3,70.0
6,42,5,0,25.0
6,40,6,5,25.0
3,40,4,1,20.0
2,78,6,3,59.0
2,60,5,4,33.0
9,84,8,7,81.0
5,69,8,2,51.0
7,71,8,5,64.0
5,72,9,0,58.0
7,87,5,8,78.0
4,61,9,0,43.0
8,69,9,1,64.0
7,93,6,0,85.0
5,85,5,7,73.0
6,43,5,3,32.0
5,62,6,1,46.0
7,94,7,6,85.0
2,83,9,7,64.0
5,64,8,8,50.0
3,51,4,4,29.0
9,56,9,2,53.0
6,92,4,0,83.0
3,54,6,7,36.0
7,49,4,5,37.0
4,74,7,4,57.0
3,94,5,6,75.0
8,91,8,4,84.0
4,91,4,3,74.0
1,68,4,4,40.0
6,51,6,6,37.0
1,40,6,5,11.0
5,40,5,9,28.0
7,49,8,9,40.0
6,57,4,8,47.0
2,86,5,9,65.0
4,41,8,1,22.0
2,88,5,6,66.0
1,47,4,0,19.0
3,61,6,7,43.0
3,61,6,3,41.0
7,65,6,7,56.0
1,65,7,7,42.0
9,48,5,3,45.0
6,60,4,3,46.0
4,70,5,4,51.0
3,91,6,6,74.0
3,82,9,5,67.0
2,45,9,0,21.0
2,95,5,5,73.0
5,53,8,2,39.0
9,72,9,8,69.0
2,46,9,2,24.0
2,63,5,8,36.0
6,48,7,4,38.0
2,50,7,9,29.0
4,95,6,7,72.0
6,62,4,8,48.0
5,87,8,8,71.0
1,90,4,6,61.0
6,41,4,9,29.0
1,54,8,0,31.0
3,74,7,7,56.0
5,75,9,6,62.0
5,91,6,3,78.0
6,93,5,5,83.0
8,67,7,9,65.0
5,78,6,1,65.0
1,83,9,3,59.0
5,43,7,7,26.0
3,49,8,3,32.0
4,45,4,9,27.0
8,96,8,3,89.0
7,69,9,3,57.0
5,93,5,9,77.0
2,85,8,8,65.0
6,74,9,1,63.0
6,88,4,6,78.0
6,82,7,2,74.0
9,49,6,3,41.0
8,97,9,0,90.0
8,92,9,2,88.0
1,71,5,1,47.0
5,81,7,9,66.0
7,81,9,6,75.0
6,42,9,5,29.0
5,95,6,0,80.0
8,65,4,7,59.0
3,54,8,8,34.0
6,56,7,0,47.0
5,66,6,4,53.0
8,57,6,6,50.0
4,90,8,1,72.0
8,58,7,5,54.0
2,51,7,7,28.0
9,63,4,7,59.0
9,44,7,9,40.0
6,63,9,9,55.0
4,66,8,7,49.0
4,87,7,5,70.0
6,69,4,5,57.0
5,54,6,2,39.0
6,86,9,1,75.0
7,98,7,4,87.0
7,77,8,8,70.0
9,83,7,3,76.0
8,73,5,4,68.0
6,66,4,5,53.0
6,59,6,5,48.0
5,80,5,3,63.0
1,71,8,3,47.0
9,43,7,7,38.0
9,44,4,4,43.0
9,92,9,4,90.0
8,97,7,8,95.0
3,47,7,3,24.0
1,61,7,6,35.0
8,81,9,4,75.0
7,46,7,8,37.0
5,61,4,7,46.0
7,85,9,7,80.0
4,69,9,9,55.0
9,76,5,9,71.0
2,55,8,2,32.0
9,54,9,8,51.0
9,44,5,7,43.0
5,42,4,2,23.0
1,62,8,9,37.0
7,49,9,0,40.0
4,44,6,4,24.0
9,62,5,3,60.0
6,54,4,7,44.0
3,57,4,5,34.0
6,64,4,9,51.0
6,47,8,4,39.0
5,70,7,8,57.0
2,60,6,5,36.0
2,41,8,2,16.0
7,61,8,5,52.0
2,47,9,3,25.0
6,62,5,4,51.0
5,71,6,5,56.0
4,47,4,8,27.0
7,43,8,2,33.0
8,69,6,0,60.0
4,58,5,1,39.0
1,62,7,7,41.0
1,57,6,3,35.0
1,92,4,6,67.0
1,68,8,1,39.0
5,62,7,9,51.0
4,72,5,7,56.0
9,91,4,9,93.0
3,86,7,8,68.0
7,57,9,6,49.0
8,93,9,9,88.0
6,83,5,0,72.0
1,72,4,1,44.0
8,46,8,8,41.0
3,90,5,9,69.0
8,67,7,6,66.0
4,40,4,2,20.0
8,95,9,4,92.0
1,78,9,0,53.0
3,73,6,9,50.0
6,78,4,2,70.0
9,58,7,3,51.0
2,70,7,3,45.0
1,52,6,6,25.0
3,96,7,4,75.0
4,63,4,8,45.0
5,44,9,6,29.0
3,62,5,1,43.0
2,58,9,7,38.0
2,40,9,1,16.0
7,72,4,6,61.0
9,98,7,4,95.0
2,89,6,9,65.0
7,95,6,5,85.0
7,72,8,3,66.0
7,71,6,4,61.0
3,98,6,4,79.0
7,67,7,6,59.0
1,76,5,3,52.0
1,80,5,4,56.0
5,51,7,3,37.0
2,48,6,3,29.0
9,89,4,7,84.0
7,94,9,4,87.0
4,50,9,8,36.0
4,72,5,4,56.0
2,58,7,7,34.0
5,93,4,2,77.0
4,96,6,6,80.0
1,81,7,0,59.0
8,73,5,4,68.0
3,46,4,1,26.0
6,70,4,7,57.0
4,91,5,5,72.0
9,41,4,4,36.0
7,58,9,2,51.0
9,77,5,0,76.0
3,71,9,9,51.0
1,49,7,9,28.0
5,80,8,9,69.0
3,47,6,9,30.0
6,65,7,7,56.0
8,69,9,4,64.0
4,50,6,8,33.0
5,80,6,6,67.0
5,59,9,0,45.0
4,99,9,0,84.0
4,59,5,6,40.0
4,48,8,6,33.0
4,47,9,8,31.0
4,99,6,1,81.0
5,54,6,6,38.0
2,73,7,1,48.0
2,63,8,9,39.0
9,72,8,9,71.0
2,80,6,1,55.0
6,80,8,4,70.0
2,84,7,8,65.0
5,79,5,8,65.0
4,66,6,9,49.0
7,60,4,0,49.0
7,44,6,6,35.0
6,74,6,9,62.0
5,60,5,9,48.0
1,43,9,2,18.0
3,88,9,9,70.0
9,87,4,9,83.0
1,55,4,0,29.0
5,96,4,1,79.0
2,70,9,5,49.0
4,65,5,9,49.0
1,91,8,1,63.0
3,74,4,1,50.0
7,45,8,3,36.0
3,72,7,2,53.0
4,60,5,7,39.0
2,55,8,7,32.0
3,86,9,5,69.0
9,78,9,3,74.0
3,73,4,6,55.0
5,81,4,8,72.0
2,96,8,1,72.0
4,99,9,5,86.0
7,54,8,6,47.0
7,45,7,0,34.0
3,41,5,5,24.0
5,63,9,7,51.0
1,95,6,6,73.0
1,88,9,1,68.0
5,67,7,1,52.0
9,40,9,3,38.0
1,40,7,4,11.0
1,67,9,4,41.0
4,75,7,1,57.0
4,59,4,6,41.0
2,87,8,7,62.0
9,47,9,1,48.0
9,40,5,3,37.0
2,65,4,2,41.0
9,90,7,3,91.0
6,82,5,4,73.0
8,88,4,5,82.0
4,64,6,1,44.0
2,49,9,9,29.0
2,51,9,5,32.0
9,80,7,8,78.0
1,46,4,7,21.0
7,51,4,0,43.0
3,86,7,8,69.0
3,79,6,9,56.0
2,56,9,1,31.0
6,44,8,0,36.0
2,53,6,5,30.0
4,73,7,0,56.0
9,87,8,5,87.0
9,56,4,1,54.0
6,74,6,6,61.0
4,94,6,6,77.0
7,40,9,3,30.0
1,98,9,1,69.0
4,89,8,6,74.0
5,89,4,0,72.0
8,75,6,1,71.0
2,54,8,1,30.0
5,99,6,0,82.0
6,58,9,8,51.0
5,90,4,5,76.0
9,81,4,2,76.0
1,44,5,5,17.0
3,58,8,6,40.0
2,82,9,2,63.0
3,78,9,3,60.0
9,44,9,9,44.0
9,91,7,0,87.0
2,51,6,5,27.0
3,58,4,5,30.0
4,86,6,8,68.0
9,51,6,1,44.0
3,75,7,4,53.0
7,51,4,4,40.0
3,57,5,6,36.0
7,88,9,4,79.0
7,90,8,9,86.0
9,87,6,3,85.0
2,82,7,9,61.0
6,73,7,1,63.0
9,87,8,7,82.0
2,72,8,4,47.0
2,88,4,3,66.0
5,57,6,8,48.0
8,96,6,1,90.0
9,68,8,2,70.0
2,84,9,7,64.0
5,44,5,3,27.0
7,64,6,8,58.0
6,63,7,9,48.0
6,68,9,9,57.0
7,98,8,9,90.0
3,77,6,9,56.0
3,72,4,8,50.0
9,49,8,9,48.0
8,76,7,8,74.0
5,99,4,0,86.0
6,72,8,5,59.0
1,62,8,9,43.0
1,97,6,5,75.0
4,50,4,7,32.0
2,63,8,6,44.0
7,63,9,6,54.0
2,46,7,1,24.0
2,89,4,3,61.0
5,60,9,0,45.0
4,59,6,6,44.0
8,92,5,3,84.0
4,49,8,8,32.0
6,64,5,5,50.0
5,86,8,5,73.0
2,75,9,8,52.0
8,87,6,7,85.0
2,86,6,5,61.0
9,54,6,5,52.0
9,83,6,5,82.0
3,79,4,3,57.0
4,79,4,4,58.0
8,89,8,2,83.0
9,45,4,8,41.0
3,76,8,1,58.0
5,41,4,6,25.0
8,51,4,0,43.0
3,97,4,9,74.0
7,43,7,6,34.0
8,62,6,1,58.0
3,52,7,4,34.0
2,56,4,0,30.0
7,70,4,4,62.0
9,55,7,3,52.0
1,80,9,0,56.0
3,65,8,0,45.0
5,67,6,6,51.0
3,40,8,2,18.0
1,86,9,9,64.0
7,51,6,8,38.0
7,76,5,8,69.0
8,94,6,9,89.0
5,95,8,8,81.0
5,89,6,0,76.0
5,59,5,3,38.0
1,41,5,0,14.0
5,75,4,0,62.0
6,54,5,8,39.0
1,77,7,4,51.0
7,61,8,0,53.0
1,83,7,2,54.0
2,89,9,6,68.0
2,71,7,1,53.0
5,98,8,3,86.0
7,59,9,1,51.0
1,75,7,8,48.0
1,72,7,8,50.0
1,54,9,6,24.0
6,89,7,6,79.0
2,85,5,1,63.0
1,42,8,9,13.0
6,68,8,7,54.0
2,86,8,0,61.0
6,66,7,7,58.0
8,44,5,4,35.0
2,98,8,3,78.0
9,95,6,9,95.0
8,70,8,1,61.0
1,61,4,2,32.0
7,74,6,9,66.0
6,93,8,1,83.0
6,46,7,3,35.0
6,45,8,2,33.0
6,65,5,4,55.0
7,93,5,6,87.0
3,40,8,8,18.0
6,58,7,4,45.0
3,46,7,7,26.0
7,75,7,1,66.0
7,51,8,5,44.0
8,59,8,7,55.0
2,62,4,8,40.0
9,64,5,3,61.0
5,69,6,3,54.0
9,98,6,6,95.0
5,68,5,3,56.0
7,70,9,4,61.0
9,57,4,1,53.0
4,80,5,1,60.0
2,58,4,9,35.0
9,93,9,4,93.0
2,43,4,9,20.0
3,40,7,9,24.0
2,80,5,1,54.0
3,98,6,5,78.0
6,54,8,5,45.0
3,93,9,7,77.0
8,47,9,0,40.0
6,54,8,6,44.0
7,54,5,6,45.0
1,89,8,8,66.0
3,78,4,3,57.0
3,61,8,6,42.0
2,57,4,5,34.0
7,55,4,3,43.0
9,41,6,9,37.0
4,75,8,7,57.0
5,59,6,2,44.0
3,55,8,7,35.0
9,42,4,4,36.0
4,95,8,3,82.0
5,69,9,2,55.0
1,94,9,9,74.0
2,41,6,6,19.0
9,74,7,6,72.0
2,65,9,5,42.0
5,96,6,2,81.0
8,44,7,8,38.0
3,41,5,1,21.0
6,90,6,2,82.0
4,95,9,0,80.0
7,59,9,6,51.0
3,73,8,1,53.0
6,73,7,9,62.0
9,93,9,7,91.0
1,95,8,8,71.0
3,94,7,1,74.0
2,59,6,5,40.0
8,89,6,0,83.0
7,64,8,7,58.0
2,59,6,4,38.0
6,64,8,8,56.0
3,92,4,2,73.0
8,53,7,1,46.0
3,99,8,6,82.0
9,86,7,6,88.0
1,83,4,9,56.0
5,82,7,4,68.0
3,82,8,6,63.0
6,78,6,5,71.0
2,51,7,8,27.0
9,87,7,2,85.0
6,44,9,3,34.0
7,41,9,8,33.0
5,93,4,9,77.0
9,55,5,7,50.0
1,94,6,9,69.0
5,69,8,5,55.0
6,86,4,2,76.0
7,82,8,8,74.0
4,77,8,8,61.0
1,84,7,5,60.0
8,90,4,1,84.0
4,81,4,6,56.0
3,63,9,8,43.0
7,90,6,8,82.0
2,69,5,2,43.0
8,76,8,1,73.0
6,96,6,4,81.0
7,98,9,9,94.0
5,92,6,6,74.0
9,78,8,2,76.0
5,50,7,3,38.0
5,53,7,9,38.0
3,62,8,1,42.0
1,92,9,9,71.0
2,55,9,1,34.0
8,89,4,6,84.0
1,60,5,1,32.0
7,94,7,0,85.0
5,94,5,3,76.0
3,43,6,5,21.0
7,72,6,9,65.0
9,93,8,9,92.0
2,86,8,3,69.0
8,53,8,0,49.0
9,58,9,0,54.0
3,98,7,8,81.0
2,44,5,0,15.0
7,75,6,6,66.0
5,70,5,6,56.0
5,84,7,0,71.0
5,57,5,0,40.0
4,83,5,5,66.0
5,70,9,7,57.0
4,94,8,6,79.0
6,69,9,5,57.0
4,60,9,9,43.0
2,86,5,2,65.0
9,69,5,6,66.0
2,94,9,5,74.0
9,80,5,7,76.0
6,43,9,3,30.0
9,44,4,8,39.0
9,80,9,0,79.0
3,84,6,6,60.0
1,49,6,8,24.0
1,66,5,9,42.0
3,55,9,0,33.0
5,69,9,9,57.0
3,52,8,2,32.0
9,75,8,6,71.0
9,60,8,8,58.0
3,84,9,0,64.0
3,92,9,5,72.0
5,79,6,1,64.0
2,84,7,4,61.0
6,54,5,6,43.0
7,59,6,6,54.0
9,59,8,9,56.0
6,84,6,6,75.0
3,94,6,3,72.0
5,98,6,5,84.0
4,44,8,9,30.0
5,93,7,5,80.0
8,93,4,6,82.0
8,99,5,8,96.0
6,71,5,5,60.0
1,45,6,9,19.0
8,69,7,0,62.0
8,65,8,7,61.0
2,76,4,1,53.0
4,52,4,2,34.0
2,68,6,4,43.0
4,44,6,5,27.0
7,64,8,6,55.0
9,52,8,3,51.0
8,63,9,2,58.0
9,70,8,8,69.0
8,59,6,3,52.0
2,94,7,8,72.0
7,47,6,8,38.0
2,99,6,2,73.0
2,48,4,2,26.0
4,60,8,7,46.0
1,90,5,0,60.0
5,59,8,5,43.0
6,54,9,5,43.0
9,65,7,8,65.0
8,93,7,1,89.0
2,81,8,7,60.0
1,50,8,6,22.0
2,76,6,1,53.0
7,80,5,0,70.0
4,50,6,3,31.0
5,66,4,1,52.0
7,69,4,2,59.0
3,58,7,1,40.0
2,73,7,8,50.0
7,77,5,3,66.0
5,62,7,0,45.0
1,92,9,7,69.0
1,40,4,3,13.0
9,42,5,9,37.0
5,42,4,7,25.0
1,67,8,7,45.0
7,53,8,8,47.0
9,91,5,9,93.0
1,69,6,6,40.0
4,97,9,3,85.0
3,93,9,1,73.0
5,44,7,5,27.0
7,88,5,3,80.0
8,54,9,5,46.0
2,77,7,7,57.0
7,53,4,2,43.0
1,53,6,0,25.0
7,96,7,4,90.0
8,98,8,2,93.0
2,88,8,5,67.0
9,47,4,2,44.0
1,47,5,0,18.0
6,58,7,8,46.0
1,71,4,4,44.0
3,70,8,1,47.0
6,68,8,1,55.0
3,80,8,8,59.0
8,50,6,0,42.0
5,84,6,9,69.0
2,52,8,2,29.0
4,66,9,9,53.0
9,95,5,6,90.0
4,58,6,0,40.0
8,65,7,1,55.0
5,92,6,5,78.0
1,90,7,8,64.0
7,76,6,8,68.0
3,87,8,7,68.0
8,48,7,2,44.0
3,67,5,1,45.0
1,71,6,0,47.0
5,91,6,8,73.0
2,93,8,4,71.0
4,42,7,2,25.0
1,90,9,9,65.0
9,71,8,9,70.0
6,44,7,4,33.0
8,47,6,2,42.0
4,53,6,8,35.0
9,95,6,0,90.0
2,42,6,0,17.0
9,63,4,2,59.0
5,52,6,5,36.0
6,82,6,1,71.0
3,68,9,0,45.0
4,47,9,7,31.0
6,90,7,9,77.0
7,81,6,8,73.0
1,70,6,9,47.0
7,65,7,0,56.0
1,57,6,2,30.0
5,97,6,4,84.0
6,57,8,6,41.0
2,96,4,9,73.0
9,46,7,3,41.0
6,87,8,5,77.0
7,77,9,0,63.0
8,87,5,3,79.0
1,55,5,7,28.0
8,94,9,4,91.0
4,95,4,7,76.0
8,99,5,0,92.0
6,72,4,9,61.0
9,95,5,8,92.0
4,90,5,3,72.0
2,42,8,8,20.0
2,77,5,7,54.0
5,43,9,7,35.0
9,75,4,1,67.0
3,43,6,2,20.0
8,81,6,9,76.0
4,48,6,8,33.0
6,79,4,2,68.0
6,90,4,7,81.0
3,56,6,4,36.0
5,56,9,6,46.0
3,72,5,3,50.0
1,59,6,7,36.0
7,53,7,3,44.0
4,61,4,4,43.0
7,91,7,0,79.0
3,66,7,9,44.0
5,82,4,7,67.0
5,42,6,6,27.0
2,63,9,4,39.0
2,69,8,5,49.0
4,47,7,0,28.0
4,61,6,7,46.0
4,64,8,8,48.0
6,99,7,4,90.0
2,49,6,9,24.0
6,88,7,6,75.0
7,68,6,9,61.0
3,79,9,3,62.0
8,93,5,5,87.0
2,40,5,1,13.0
8,91,4,3,85.0
5,60,8,4,47.0
2,78,7,8,54.0
7,63,7,8,57.0
2,48,6,7,26.0
6,99,8,3,89.0
3,83,7,5,61.0
9,93,8,6,93.0
3,65,8,0,43.0
3,48,5,0,24.0
5,59,7,3,45.0
7,95,7,2,86.0
8,74,4,9,65.0
7,75,8,3,70.0
9,81,6,8,79.0
5,75,5,1,59.0
3,93,4,3,72.0
6,48,5,6,36.0
5,61,6,1,46.0
4,40,4,7,24.0
2,44,5,9,25.0
7,48,6,3,38.0
5,76,9,8,65.0
4,77,4,0,59.0
8,58,6,6,53.0
9,47,4,0,45.0
9,81,7,9,82.0
3,82,7,8,64.0
3,71,5,9,50.0
5,52,8,9,39.0
5,59,9,0,43.0
2,75,8,2,54.0
1,82,6,6,58.0
8,83,4,0,73.0
3,76,7,4,56.0
1,69,8,5,42.0
1,49,7,2,25.0
2,70,9,5,48.0
6,64,6,3,49.0
6,68,9,5,59.0
3,63,9,5,45.0
4,78,6,3,60.0
2,60,4,0,32.0
2,80,9,2,59.0
7,48,8,9,40.0
1,81,6,6,55.0
